id,nom,description,tarif,date_creation,id_auteur,matiere,niveau_etude_min,niveau_etude_max
2047,Cours de français,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",20,2016-04-06,1016,2,7,11
2048,Cours de informatique,"Curabitur convallis eleifend tincidunt. Sed at nibh et orci consectetur tempor ut eget nisi. Vivamus sed sodales est, nec porta urna. Cras vel justo eu tortor mollis porta sollicitudin sit amet mauris. Integer vel orci vitae lectus rhoncus scelerisque vel quis magna. Vivamus luctus mollis tortor, nec gravida lorem malesuada molestie. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Duis viverra placerat leo. Aliquam vel justo a justo faucibus malesuada. Donec feugiat tellus a diam imperdiet lobortis. Phasellus feugiat fermentum vulputate. Sed sollicitudin orci in gravida feugiat. Curabitur quis finibus leo.",16,2014-06-26,1036,13,5,11
2049,Cours de histoire,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",15,2015-09-24,1060,5,1,12
2050,Cours de technologie,"Curabitur convallis eleifend tincidunt. Sed at nibh et orci consectetur tempor ut eget nisi. Vivamus sed sodales est, nec porta urna. Cras vel justo eu tortor mollis porta sollicitudin sit amet mauris. Integer vel orci vitae lectus rhoncus scelerisque vel quis magna. Vivamus luctus mollis tortor, nec gravida lorem malesuada molestie. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Duis viverra placerat leo. Aliquam vel justo a justo faucibus malesuada. Donec feugiat tellus a diam imperdiet lobortis. Phasellus feugiat fermentum vulputate. Sed sollicitudin orci in gravida feugiat. Curabitur quis finibus leo.",24,2016-02-22,1024,4,13,13
2051,Cours de physique,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",14,2016-03-29,1021,8,3,12
2052,Cours de français,"Suspendisse sit amet pharetra augue, quis semper augue. Vivamus vel nunc cursus, cursus ante quis, dictum eros. Etiam a purus metus. Praesent at elit ullamcorper, lobortis ipsum eget, tempus ligula. Integer urna erat, consequat id sapien ac, commodo vestibulum nisl. In odio ligula, iaculis hendrerit eros ac, viverra bibendum risus. Donec vulputate ligula neque, eget malesuada nibh venenatis sit amet. Nunc laoreet odio et venenatis congue. Suspendisse leo eros, rhoncus ultrices sem sed, efficitur luctus tortor. Curabitur nec eros sit amet mi condimentum molestie.",30,2015-04-11,1081,2,17,17
2053,Cours de géographie,"Suspendisse sit amet pharetra augue, quis semper augue. Vivamus vel nunc cursus, cursus ante quis, dictum eros. Etiam a purus metus. Praesent at elit ullamcorper, lobortis ipsum eget, tempus ligula. Integer urna erat, consequat id sapien ac, commodo vestibulum nisl. In odio ligula, iaculis hendrerit eros ac, viverra bibendum risus. Donec vulputate ligula neque, eget malesuada nibh venenatis sit amet. Nunc laoreet odio et venenatis congue. Suspendisse leo eros, rhoncus ultrices sem sed, efficitur luctus tortor. Curabitur nec eros sit amet mi condimentum molestie.",26,2014-12-10,1010,11,13,16
2054,Cours de économie,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",31,2016-11-13,1053,14,18,18
2055,Cours de math,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",30,2016-02-27,1026,1,17,17
2056,Cours de informatique,"Curabitur convallis eleifend tincidunt. Sed at nibh et orci consectetur tempor ut eget nisi. Vivamus sed sodales est, nec porta urna. Cras vel justo eu tortor mollis porta sollicitudin sit amet mauris. Integer vel orci vitae lectus rhoncus scelerisque vel quis magna. Vivamus luctus mollis tortor, nec gravida lorem malesuada molestie. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Duis viverra placerat leo. Aliquam vel justo a justo faucibus malesuada. Donec feugiat tellus a diam imperdiet lobortis. Phasellus feugiat fermentum vulputate. Sed sollicitudin orci in gravida feugiat. Curabitur quis finibus leo.",13,2017-01-06,1082,13,3,10
2057,Cours de histoire,"Suspendisse sit amet pharetra augue, quis semper augue. Vivamus vel nunc cursus, cursus ante quis, dictum eros. Etiam a purus metus. Praesent at elit ullamcorper, lobortis ipsum eget, tempus ligula. Integer urna erat, consequat id sapien ac, commodo vestibulum nisl. In odio ligula, iaculis hendrerit eros ac, viverra bibendum risus. Donec vulputate ligula neque, eget malesuada nibh venenatis sit amet. Nunc laoreet odio et venenatis congue. Suspendisse leo eros, rhoncus ultrices sem sed, efficitur luctus tortor. Curabitur nec eros sit amet mi condimentum molestie.",23,2015-06-25,1035,5,9,14
2058,Cours de chimie,"Phasellus malesuada, sem non sollicitudin pharetra, purus ligula blandit odio, cursus sodales sapien justo sed massa. Aliquam suscipit venenatis lacinia. In hac habitasse platea dictumst. Morbi sagittis luctus risus, sed suscipit dui tempus eu. Phasellus a arcu ultricies, facilisis purus in, cursus erat. Sed augue dui, pretium ac nisi interdum, iaculis accumsan eros. Nulla euismod augue in nisi ultricies pulvinar. Maecenas eu leo sed enim dignissim semper sit amet quis sapien. Nulla sollicitudin urna eu leo consequat, ac ullamcorper diam rutrum. Sed quis suscipit metus.",25,2014-01-15,1032,12,14,17
2059,Cours de chimie,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",14,2015-03-23,1065,12,1,3
2060,Cours de musique,"Phasellus malesuada, sem non sollicitudin pharetra, purus ligula blandit odio, cursus sodales sapien justo sed massa. Aliquam suscipit venenatis lacinia. In hac habitasse platea dictumst. Morbi sagittis luctus risus, sed suscipit dui tempus eu. Phasellus a arcu ultricies, facilisis purus in, cursus erat. Sed augue dui, pretium ac nisi interdum, iaculis accumsan eros. Nulla euismod augue in nisi ultricies pulvinar. Maecenas eu leo sed enim dignissim semper sit amet quis sapien. Nulla sollicitudin urna eu leo consequat, ac ullamcorper diam rutrum. Sed quis suscipit metus.",22,2016-03-31,1001,10,10,17
2061,Cours de anglais,"Curabitur convallis eleifend tincidunt. Sed at nibh et orci consectetur tempor ut eget nisi. Vivamus sed sodales est, nec porta urna. Cras vel justo eu tortor mollis porta sollicitudin sit amet mauris. Integer vel orci vitae lectus rhoncus scelerisque vel quis magna. Vivamus luctus mollis tortor, nec gravida lorem malesuada molestie. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Duis viverra placerat leo. Aliquam vel justo a justo faucibus malesuada. Donec feugiat tellus a diam imperdiet lobortis. Phasellus feugiat fermentum vulputate. Sed sollicitudin orci in gravida feugiat. Curabitur quis finibus leo.",26,2015-01-11,1045,6,16,17
2062,Cours de art plastique,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",27,2016-10-12,1059,7,17,17
2063,Cours de anglais,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",11,2016-11-07,1017,6,1,9
2064,Cours de informatique,"Suspendisse sit amet pharetra augue, quis semper augue. Vivamus vel nunc cursus, cursus ante quis, dictum eros. Etiam a purus metus. Praesent at elit ullamcorper, lobortis ipsum eget, tempus ligula. Integer urna erat, consequat id sapien ac, commodo vestibulum nisl. In odio ligula, iaculis hendrerit eros ac, viverra bibendum risus. Donec vulputate ligula neque, eget malesuada nibh venenatis sit amet. Nunc laoreet odio et venenatis congue. Suspendisse leo eros, rhoncus ultrices sem sed, efficitur luctus tortor. Curabitur nec eros sit amet mi condimentum molestie.",16,2016-05-14,1013,13,6,13
2065,Cours de chimie,"Phasellus malesuada, sem non sollicitudin pharetra, purus ligula blandit odio, cursus sodales sapien justo sed massa. Aliquam suscipit venenatis lacinia. In hac habitasse platea dictumst. Morbi sagittis luctus risus, sed suscipit dui tempus eu. Phasellus a arcu ultricies, facilisis purus in, cursus erat. Sed augue dui, pretium ac nisi interdum, iaculis accumsan eros. Nulla euismod augue in nisi ultricies pulvinar. Maecenas eu leo sed enim dignissim semper sit amet quis sapien. Nulla sollicitudin urna eu leo consequat, ac ullamcorper diam rutrum. Sed quis suscipit metus.",24,2014-08-30,1066,12,11,12
2066,Cours de art plastique,"Phasellus malesuada, sem non sollicitudin pharetra, purus ligula blandit odio, cursus sodales sapien justo sed massa. Aliquam suscipit venenatis lacinia. In hac habitasse platea dictumst. Morbi sagittis luctus risus, sed suscipit dui tempus eu. Phasellus a arcu ultricies, facilisis purus in, cursus erat. Sed augue dui, pretium ac nisi interdum, iaculis accumsan eros. Nulla euismod augue in nisi ultricies pulvinar. Maecenas eu leo sed enim dignissim semper sit amet quis sapien. Nulla sollicitudin urna eu leo consequat, ac ullamcorper diam rutrum. Sed quis suscipit metus.",28,2014-05-26,1080,7,14,16
2067,Cours de informatique,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",27,2014-12-25,1050,13,17,17
2068,Cours de français,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",26,2014-12-17,1045,2,16,17
2069,Cours de musique,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",26,2016-10-04,1006,10,14,17
2070,Cours de économie,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",17,2015-10-31,1089,14,4,5
2071,Cours de économie,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Morbi vel tincidunt metus, id aliquam quam. Ut vulputate sodales luctus. Etiam et tellus in mauris placerat dignissim sed sit amet orci. Maecenas sodales vitae mi quis efficitur. Praesent ultricies ultricies mauris sit amet bibendum. Nam pharetra consequat odio consequat tincidunt. Nullam vel tortor ut dui sollicitudin hendrerit quis sed lectus. Etiam rhoncus ullamcorper ullamcorper. Curabitur sagittis consequat odio, eu interdum lorem porttitor non.",24,2016-03-30,1021,14,13,15
2072,Cours de physique,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent vitae arcu urna. Nulla faucibus quam vitae porttitor euismod. Etiam non bibendum magna, eu consequat metus. Nulla facilisi. Quisque in tincidunt dui. Ut id facilisis erat. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Curabitur dapibus quam magna. Vestibulum maximus ante quis augue dapibus pharetra. Aenean gravida nulla leo, non congue erat bibendum ac. In tempus non ipsum sed euismod.",32,2014-07-19,1063,8,18,18
